,Unnamed: 0,ppt_mean,soil_mean,tmax_mean,tmin_mean
96219,96219,61.479168,57.875,19.533333,8.71625
19793,19793,53.345833,16.170834,20.759586,9.044168
119986,119986,82.375,101.00833,23.99792,12.067919
65735,65735,93.6875,77.5375,22.940002,12.382502
78763,78763,94.35,133.16667,26.04917,15.132085
34795,34795,54.4625,58.495834,24.615835,13.185419
49320,49320,55.4125,59.841667,24.416668,13.272084
65251,65251,175.4875,277.91666,29.380835,20.758753
124527,124527,62.25,39.466667,28.733334,17.314583
13254,13254,53.345833,16.170834,20.759586,9.044168
67943,67943,76.316666,54.158333,21.518335,12.060836
16401,16401,40.6625,18.666666,22.9375,9.396252
45869,45869,54.4625,58.495834,24.615835,13.185419
69965,69965,93.6875,77.5375,22.940002,12.382502
32805,32805,76.425,94.770836,19.466251,7.9766684
84050,84050,91.875,93.46667,22.944584,13.360002
101534,101534,50.875,31.766666,19.106255,8.307919
54303,54303,81.479164,54.1,22.994585,11.523335
97738,97738,74.995834,53.404167,23.620836,12.995419
97150,97150,66.32917,21.016666,20.296667,9.282084
109013,109013,73.5625,45.916668,19.914585,10.4312525
131056,131056,93.6875,77.5375,22.940002,12.382502
37923,37923,96.90833,82.5125,22.91792,12.946668
110553,110553,67.520836,41.7125,19.342916,9.799585
98411,98411,76.0375,95.541664,19.99417,6.091668
7514,7514,54.004166,54.604168,24.671669,12.991669
114010,114010,39.275,12.033334,22.42625,11.670419
26038,26038,39.795834,5.625,20.415834,10.017501
106637,106637,113.98333,115.65,24.560835,14.281252
46849,46849,137.86667,263.42084,33.109585,21.58125
21456,21456,82.941666,63.6625,25.960836,15.112085
95588,95588,92.4125,84.32083,22.891668,13.819168
121861,121861,63.779167,55.966667,18.239588,10.112501
48054,48054,48.216667,25.0375,19.325418,8.128752
52400,52400,92.8125,97.6375,22.272917,12.107085
109216,109216,100.85833,156.9125,34.80625,21.023752
38412,38412,101.083336,86.77917,22.905418,13.182919
30565,30565,101.675,144.525,25.442501,14.430419
80913,80913,74.995834,53.404167,23.620836,12.995419
76912,76912,51.041668,26.608334,18.493752,8.151251
35518,35518,53.795834,49.404167,24.751253,12.317919
69523,69523,76.675,132.5875,19.360836,9.044585
12969,12969,55.4125,59.841667,24.416668,13.272084
108405,108405,127.9625,144.85,25.131252,15.200002
22112,22112,84.4875,75.395836,25.44042,13.117503
78428,78428,66.9375,32.983334,24.237085,10.976668
99696,99696,33.333332,8.129167,22.958752,9.611252
133290,133290,69.71667,45.1,20.948751,7.2525015
104936,104936,49.925,31.3125,20.962503,8.623752
72419,72419,54.404167,51.266666,24.465834,12.797502
2621,2621,52.720833,16.7875,20.970419,8.937085
92533,92533,74.995834,53.404167,23.620836,12.995419
116295,116295,100.933334,84.5375,22.880419,13.026669
130849,130849,85.8625,94.683334,26.642086,16.392086
145952,145952,62.554165,21.9625,20.18375,9.962919
41502,41502,111.725,131.71666,24.148336,13.234585
39650,39650,50.475,16.95,20.901669,7.093751
30039,30039,97.25833,82.575,22.695417,12.346668
104403,104403,33.408333,8.054167,21.345419,11.323751
109109,109109,87.675,86.0,14.3237505,3.0433345
47730,47730,113.98333,115.65,24.560835,14.281252
94583,94583,80.9125,65.520836,23.243753,12.231252
61681,61681,109.225,101.004166,16.366669,8.740834
139389,139389,74.995834,53.404167,23.620836,12.995419
88426,88426,57.875,50.458332,19.245003,10.200835
98809,98809,85.7875,139.81667,22.116251,12.212918
21593,21593,45.683334,12.966666,20.548336,7.016251
77690,77690,122.69583,126.65,24.43042,13.314586
25799,25799,93.6875,77.5375,22.940002,12.382502
54791,54791,83.275,136.14166,21.67375,12.704585
23492,23492,34.1375,7.491667,21.807085,8.517085
144672,144672,57.608334,45.429165,20.049587,9.513334
131498,131498,74.995834,53.404167,23.620836,12.995419
42306,42306,58.758335,56.045834,19.431252,10.227085
144005,144005,74.995834,53.404167,23.620836,12.995419
49269,49269,90.52917,76.29583,23.285002,12.763334
9604,9604,90.60833,87.46667,22.710419,13.206251
123759,123759,102.541664,92.07917,17.915417,7.569585
108395,108395,89.245834,79.8,19.576254,8.048335
131218,131218,74.995834,53.404167,23.620836,12.995419
19690,19690,81.645836,63.95,25.966251,14.506252
135981,135981,106.791664,109.816666,24.788334,15.682919
110353,110353,74.995834,53.404167,23.620836,12.995419
57509,57509,93.6875,77.5375,22.940002,12.382502
60294,60294,127.354164,145.05,25.353752,14.499585
9037,9037,94.95,119.73333,22.239586,12.532918
57750,57750,67.9875,64.604164,24.15292,12.219168
31660,31660,64.04583,29.7625,24.304586,11.463334
113244,113244,57.429165,18.891666,21.019585,10.575419
1389,1389,56.875,21.425,25.227919,10.970001
60145,60145,98.604164,92.59167,24.752502,13.610002
36957,36957,60.4875,42.458332,17.895836,7.154585
45280,45280,55.4125,59.841667,24.416668,13.272084
135851,135851,96.57083,89.09583,25.365002,16.544168
65004,65004,51.658333,20.583334,20.022501,7.5566683
29561,29561,138.31667,273.5625,33.018753,21.74917
59869,59869,73.4375,49.8625,17.537085,6.182918
129516,129516,111.29583,118.495834,25.449585,14.563336
102791,102791,95.32083,112.34167,18.973751,6.772085
22660,22660,100.083336,85.9375,23.09917,13.542919
101990,101990,74.995834,53.404167,23.620836,12.995419
72000,72000,40.970833,19.291666,22.812504,9.293751
12088,12088,119.34167,56.3625,10.602502,2.4870842
56055,56055,92.90417,114.29583,24.101254,13.407918
80022,80022,95.15,127.35833,23.071253,10.853334
25602,25602,84.4875,75.395836,25.44042,13.117503
68322,68322,52.120834,30.079166,22.21917,9.173751
71498,71498,93.6875,77.5375,22.940002,12.382502
933,933,51.2375,14.754167,21.043335,7.1612515
70751,70751,129.73334,147.49167,24.976252,14.575835
135827,135827,96.525,85.45417,25.753752,15.21542
30433,30433,46.120834,20.079166,20.295002,7.757085
91460,91460,82.34167,85.475,23.579168,13.195418
34357,34357,64.020836,28.454166,24.453337,11.468335
61858,61858,96.745834,118.24167,24.12375,11.104169
146927,146927,74.995834,53.404167,23.620836,12.995419
125732,125732,84.86667,76.895836,23.550005,13.350002
112767,112767,74.995834,53.404167,23.620836,12.995419
66165,66165,53.975,52.275,24.477503,13.185001
15771,15771,95.5875,80.175,23.318335,13.270001
2562,2562,52.454166,12.258333,20.678335,8.135418
64159,64159,93.6875,77.5375,22.940002,12.382502
135978,135978,96.90833,86.03333,25.714169,15.281252
67268,67268,103.433334,109.17917,24.785835,14.985835
32025,32025,61.641666,20.2375,20.64792,7.2750015
101714,101714,57.2625,33.666668,15.734168,3.2783346
32628,32628,61.4375,38.983334,16.125835,8.330419
123641,123641,63.116665,37.579166,21.315002,10.725834
22075,22075,71.5875,61.345833,19.90667,7.549168
80348,80348,70.916664,53.933334,23.352917,12.362085
51507,51507,152.09584,150.36667,22.269585,11.354169
63314,63314,85.7625,159.89166,18.926252,8.502918
7753,7753,111.004166,115.82083,25.154585,14.294168
55888,55888,51.2375,14.754167,21.043335,7.1612515
127884,127884,66.75,43.4625,23.803337,11.895418
27919,27919,88.058334,82.61667,23.520838,13.6604185
97782,97782,85.6,76.7875,21.65625,12.579167
97599,97599,50.754166,24.983334,20.051668,9.052503
144978,144978,121.57083,135.60417,25.335419,14.75917
141162,141162,85.729164,72.90417,25.749168,13.169586
111907,111907,74.995834,53.404167,23.620836,12.995419
14330,14330,60.204166,36.4125,20.10542,8.285834
16402,16402,88.73333,97.54583,22.749584,12.572084
104493,104493,49.675,18.916666,22.17625,10.730001
53819,53819,89.40417,105.175,23.483335,11.595836
67290,67290,113.98333,115.65,24.560835,14.281252
101368,101368,37.229168,4.95,20.202503,9.468752
83803,83803,78.95,85.00833,23.940418,12.787917
84503,84503,74.95417,48.1,23.513334,11.937085
99513,99513,39.708332,6.070833,20.277086,10.213335
49281,49281,109.09167,159.57083,19.398752,8.792918
110463,110463,50.429165,14.720834,20.669586,6.998335
77720,77720,111.004166,115.82083,25.154585,14.294168
18877,18877,55.4125,59.841667,24.416668,13.272084
55374,55374,90.1875,88.3875,23.345835,13.765418
51927,51927,98.6375,85.57917,22.975834,13.553335
82303,82303,96.38333,115.245834,20.890417,10.1916685
39954,39954,135.05833,145.1375,24.919586,15.487917
39760,39760,86.0125,72.07083,25.882921,14.2454195
119592,119592,74.995834,53.404167,23.620836,12.995419
111050,111050,91.1375,78.7,23.215418,13.677503
22317,22317,55.4125,59.841667,24.416668,13.272084
110973,110973,45.0875,11.325,20.41292,9.066668
37468,37468,55.4125,59.841667,24.416668,13.272084
12439,12439,89.34167,99.45,22.497087,13.196669
89080,89080,86.38333,110.433334,21.872084,12.710002
87492,87492,73.55417,58.829166,23.280418,11.632918
2380,2380,57.483334,27.945833,18.790417,12.210002
131227,131227,74.995834,53.404167,23.620836,12.995419
49583,49583,114.5375,140.84166,24.230001,13.528335
37817,37817,61.920834,68.72083,19.267918,8.853334
87237,87237,111.07917,136.57083,25.405834,14.532501
3874,3874,61.991665,48.1375,18.997501,7.0116677
63636,63636,81.85833,108.9,19.821667,8.738751
148101,148101,75.53333,54.1,22.784584,10.818335
109146,109146,72.691666,86.14167,20.092503,9.288334
64655,64655,74.8375,51.733334,22.894587,11.013752
3632,3632,76.316666,54.158333,21.518335,12.060836
8111,8111,58.404167,37.416668,20.69292,9.9937525
80936,80936,67.1875,39.854168,23.453335,10.185836
46274,46274,104.4375,114.01667,21.857918,11.569167
9745,9745,93.729164,147.30417,21.812502,11.106252
79626,79626,86.308334,134.92917,22.03167,12.707087
983,983,55.908333,28.858334,22.977087,8.370419
48930,48930,93.6875,77.5375,22.940002,12.382502
128817,128817,71.84583,65.82083,15.130835,3.3291676
64623,64623,98.6,84.666664,22.68667,12.565836
142671,142671,65.9875,22.308332,20.036669,9.867918
27940,27940,93.6875,77.5375,22.940002,12.382502
7600,7600,88.229164,74.1,25.489584,14.231252
88354,88354,48.729168,24.883333,18.799168,7.270418
2036,2036,63.0,32.3875,18.10042,11.401252
79683,79683,63.925,34.204166,23.952085,11.053334
84774,84774,64.36667,29.795834,24.397085,11.282918
11783,11783,66.925,36.604168,17.732504,6.493751
140763,140763,74.995834,53.404167,23.620836,12.995419
7206,7206,61.495834,20.229166,20.621252,10.039168
133414,133414,86.65,72.57917,23.220001,12.527501
114215,114215,72.21667,21.441668,20.295834,9.363336
68748,68748,100.083336,85.9375,23.09917,13.542919
138758,138758,56.183334,36.966667,16.638752,3.6495845
17675,17675,66.0,90.23333,20.120419,9.410002
103849,103849,59.554165,67.7625,19.431253,8.717502
126405,126405,74.995834,53.404167,23.620836,12.995419
39965,39965,48.291668,20.741667,20.265003,7.1895843
17607,17607,88.058334,82.61667,23.520838,13.6604185
47692,47692,93.6875,77.5375,22.940002,12.382502
48444,48444,77.6875,82.8375,24.032501,12.676668
7213,7213,61.958332,52.729168,20.442501,10.130002
84899,84899,74.995834,53.404167,23.620836,12.995419
48101,48101,55.829166,28.104166,20.63167,10.664168
5827,5827,111.88333,119.1375,24.40667,15.140002
78912,78912,71.79583,73.3875,20.01375,8.864585
60992,60992,49.675,18.916666,22.17625,10.730001
48479,48479,47.408333,13.025,24.233753,8.963751
81089,81089,60.433334,58.445835,19.068335,10.422085
127826,127826,67.50833,36.225,24.002085,11.8270855
68821,68821,86.004166,85.00833,19.737505,7.1529174
121025,121025,44.566666,4.6541667,26.526253,11.9312525
103250,103250,77.38333,61.0,19.333334,7.7675014
4501,4501,97.25833,82.575,22.695417,12.346668
17113,17113,30.525,5.3333335,22.501669,9.258334
54269,54269,97.26667,81.25,22.639168,12.369585
71720,71720,55.4125,59.841667,24.416668,13.272084
78926,78926,93.6875,77.5375,22.940002,12.382502
129222,129222,89.84167,79.59583,22.630003,10.135834
116469,116469,54.845833,16.541666,20.76167,6.922918
127342,127342,99.04583,78.504166,23.233335,13.149169
3017,3017,60.495834,52.829166,20.818752,8.131668
96928,96928,60.341667,54.325,19.570417,9.927502
26427,26427,84.4875,75.395836,25.44042,13.117503
45437,45437,65.558334,41.954166,20.84375,11.700002
84101,84101,83.416664,137.72917,21.846252,12.447085
105734,105734,55.895832,31.191668,19.49292,6.4479175
134081,134081,74.995834,53.404167,23.620836,12.995419
43659,43659,89.69583,95.79583,22.623335,13.362919
19446,19446,79.4625,21.291666,20.097084,8.590835
53597,53597,113.98333,115.65,24.560835,14.281252
81575,81575,94.34167,126.36667,24.197502,12.812085
88480,88480,56.279167,33.016666,21.774168,8.896668
107666,107666,119.870834,60.604168,11.750002,1.7879176
38120,38120,98.225,123.95417,23.675005,13.557919
138993,138993,74.995834,53.404167,23.620836,12.995419
13787,13787,88.80417,61.525,20.62542,10.927918
87463,87463,94.25,82.84167,23.246668,13.257503
26265,26265,184.84584,317.74167,27.814585,18.79167
63611,63611,100.69583,141.2625,25.4,14.451251
76217,76217,51.6625,15.4375,20.740837,6.970001
65124,65124,45.691666,19.054167,19.24,9.488336
85893,85893,74.995834,53.404167,23.620836,12.995419
139558,139558,55.654167,19.4875,22.996668,8.320834
105053,105053,38.958332,13.3125,21.008753,11.836668
13091,13091,77.0,97.3,20.965834,13.362085
41172,41172,56.675,25.158333,25.161253,11.484585
458,458,84.86667,76.895836,23.550005,13.350002
44700,44700,43.845833,13.358334,19.443335,10.524585
143476,143476,74.995834,53.404167,23.620836,12.995419
144198,144198,132.40834,143.26666,24.863752,15.582084
31345,31345,64.166664,29.95,24.452503,11.425419
62623,62623,55.4125,59.841667,24.416668,13.272084
116345,116345,59.9625,16.104166,20.904585,7.121668
142166,142166,50.016666,29.8,22.617086,9.547085
141769,141769,136.57083,183.9625,23.070833,12.968752
19946,19946,124.075,126.35,24.411251,14.0458355
67174,67174,57.2625,33.666668,15.734168,3.2783346
27044,27044,48.733334,15.916667,19.800001,6.374168
14462,14462,61.970833,68.09583,19.993336,9.935834
30919,30919,99.45,84.875,22.971252,12.827917
116490,116490,50.895832,18.316668,19.211252,5.930418
78964,78964,87.375,67.5375,23.012085,12.175418
108570,108570,67.558334,45.35,19.405834,11.418335
108800,108800,74.995834,53.404167,23.620836,12.995419
26052,26052,106.441666,115.870834,21.371252,10.838335
53421,53421,75.933334,43.158333,23.34792,10.196668
61650,61650,112.3625,139.6625,25.964169,15.658336
5061,5061,75.933334,43.158333,23.34792,10.196668
144555,144555,53.7875,34.1125,20.49042,8.307502
2345,2345,62.604168,32.15,18.114168,11.224585
131801,131801,88.36667,75.933334,18.48625,7.3858347
146643,146643,26.5125,1.0,23.073336,10.065417
34854,34854,97.30417,77.72083,23.370419,12.918752
111555,111555,82.89167,81.88333,26.68792,16.592085
68917,68917,55.4125,59.841667,24.416668,13.272084
97734,97734,74.995834,53.404167,23.620836,12.995419
118452,118452,67.50833,36.225,24.002085,11.8270855
33849,33849,124.075,126.35,24.411251,14.0458355
119049,119049,67.075,45.3375,23.733753,12.116669
87896,87896,74.995834,53.404167,23.620836,12.995419
6043,6043,75.933334,43.158333,23.34792,10.196668
29856,29856,55.4125,59.841667,24.416668,13.272084
62095,62095,60.154167,65.36667,24.305836,12.731669
7924,7924,49.366665,28.6375,22.358334,9.336251
24515,24515,61.033333,48.329166,20.152918,9.322501
16765,16765,88.754166,74.433334,25.728752,12.711669
40867,40867,87.816666,75.854164,25.98667,15.414585
123915,123915,121.57083,135.60417,25.335419,14.75917
35271,35271,43.283333,15.908334,20.778751,8.259168
21567,21567,110.175,141.90416,24.5175,13.697084
26793,26793,64.816666,31.475,19.985003,7.1562514
145449,145449,51.883335,46.379166,19.910835,8.237501
118500,118500,93.53333,73.354164,22.647917,11.960835
131519,131519,66.75,43.4625,23.803337,11.895418
2751,2751,64.166664,34.404167,26.432919,13.130836
2692,2692,87.375,67.5375,23.012085,12.175418
145016,145016,127.354164,145.05,25.353752,14.499585
11558,11558,56.695835,63.483334,24.65042,12.953752
86947,86947,84.25833,88.566666,23.53667,13.384169
65411,65411,40.166668,7.616667,20.250004,9.641252
85182,85182,74.995834,53.404167,23.620836,12.995419
99320,99320,71.625,57.016666,20.874586,7.9262514
50427,50427,47.1,16.9875,19.065418,8.772084
76099,76099,59.620834,47.066666,20.512918,10.450419
84733,84733,74.995834,53.404167,23.620836,12.995419
80798,80798,130.375,73.520836,10.67125,1.2683342
36511,36511,100.379166,84.083336,23.179167,13.059585
47727,47727,58.075,31.475,20.656252,10.447084
54815,54815,86.729164,70.575,25.826668,15.602919
26010,26010,98.1625,88.07083,18.091251,7.5870843
85308,85308,74.995834,53.404167,23.620836,12.995419
119797,119797,33.775,7.295833,23.452084,9.614584
12128,12128,74.59167,64.475,19.180002,9.901252
126761,126761,93.42917,71.479164,22.954586,12.212919
139317,139317,75.708336,74.01667,19.695004,8.536668
113632,113632,51.15,39.2125,20.81917,8.527918
124627,124627,64.25,34.9375,26.86167,13.285002
140909,140909,48.291668,20.741667,20.265003,7.1895843
97377,97377,30.208334,3.3583333,22.620419,10.5858345
132643,132643,87.3,98.35,24.595001,12.505835
886,886,50.795834,14.291667,20.930418,7.150418
130609,130609,70.2125,46.875,19.468752,11.738751
96473,96473,53.695835,20.283333,21.96375,10.229169
114644,114644,26.5125,1.0,23.073336,10.065417
109167,109167,138.84166,235.06667,33.19042,21.785835
140041,140041,96.54583,131.23334,23.46917,13.449586
28865,28865,93.6875,77.5375,22.940002,12.382502
83474,83474,74.995834,53.404167,23.620836,12.995419
63736,63736,93.6875,77.5375,22.940002,12.382502
52109,52109,40.266666,13.195833,20.893335,7.861668
141810,141810,111.88333,119.1375,24.40667,15.140002
25947,25947,62.095833,54.5,20.283752,9.450418
106711,106711,97.85833,105.96667,21.435421,10.652502
91322,91322,95.770836,126.65417,18.532084,7.160835
34764,34764,83.4,65.15833,25.954586,14.728751
147046,147046,82.270836,69.8875,23.04292,12.161252
81400,81400,98.6,84.666664,22.68667,12.565836
129210,129210,61.666668,38.058334,24.307503,12.297502
81401,81401,98.6,84.666664,22.68667,12.565836
123125,123125,91.8625,109.17917,22.345835,12.866252
66488,66488,51.445835,15.925,21.000834,7.123335
118781,118781,100.083336,85.9375,23.09917,13.542919
122205,122205,64.38333,58.8875,20.488752,10.059585
119881,119881,69.27917,52.85,22.514585,9.786251
118085,118085,68.683334,32.4,20.827087,6.8787518
6056,6056,70.916664,53.933334,23.352917,12.362085
41014,41014,122.69583,126.65,24.43042,13.314586
2250,2250,61.495834,20.229166,20.621252,10.039168
142205,142205,80.96667,113.4375,19.62917,7.867918
134343,134343,75.48333,66.70417,22.783752,10.550002
28174,28174,50.429165,12.433333,21.046667,9.5666685
34653,34653,87.566666,135.95833,19.573753,8.507918
115250,115250,56.879166,18.483334,21.142086,10.626668
115297,115297,51.533333,26.25,23.027086,8.455001
138371,138371,55.908333,28.858334,22.977087,8.370419
2263,2263,55.020832,14.504167,20.932919,8.5233345
119418,119418,54.108334,24.916666,20.551252,9.905417
85405,85405,134.17084,161.65834,24.300001,14.320419
123872,123872,103.92083,143.11667,22.637918,10.398752
90777,90777,81.004166,83.07917,17.027086,6.2929177
137345,137345,51.283333,30.995832,22.452503,9.330418
80780,80780,85.1375,137.0,22.030834,12.470836
68032,68032,62.179165,50.816666,20.096252,9.0979185
93185,93185,74.995834,53.404167,23.620836,12.995419
3922,3922,90.79583,81.725,25.044584,13.315418
148034,148034,86.308334,134.92917,22.03167,12.707087
134333,134333,74.995834,53.404167,23.620836,12.995419
24822,24822,100.32917,84.916664,23.27375,13.620419
93317,93317,78.575,68.058334,23.237501,12.934169
74036,74036,137.86667,263.42084,33.109585,21.58125
13639,13639,55.4125,59.841667,24.416668,13.272084
2587,2587,37.820835,9.35,21.755001,10.342917
128467,128467,52.658333,15.4875,20.855001,6.992085
95142,95142,74.995834,53.404167,23.620836,12.995419
76600,76600,118.104164,131.7875,24.978334,14.256669
72498,72498,69.4375,45.2125,26.548336,13.736668
139045,139045,59.5375,59.0875,19.010416,10.470001
37197,37197,69.4375,45.2125,26.548336,13.736668
55910,55910,109.09167,159.57083,19.398752,8.792918
73978,73978,79.083336,57.2875,26.382502,14.885836
83523,83523,74.995834,53.404167,23.620836,12.995419
7312,7312,96.1,130.68333,25.27917,13.170001
132537,132537,79.870834,74.9875,17.26167,6.2408347
47871,47871,72.775,50.320835,21.134584,12.110002
3576,3576,55.4125,59.841667,24.416668,13.272084
27798,27798,93.6875,77.5375,22.940002,12.382502
56802,56802,66.3875,63.616665,20.297503,9.800419
50059,50059,45.0625,14.65,21.482918,11.311667
36048,36048,61.129166,25.308332,26.95,13.069586
82604,82604,71.4,58.529167,22.67417,10.113336
14362,14362,75.933334,43.158333,23.34792,10.196668
56904,56904,53.079166,24.0625,19.341667,6.4012513
114864,114864,70.2125,19.795834,20.525835,8.994584
12700,12700,96.25,146.67084,29.214169,18.92417
142251,142251,74.995834,53.404167,23.620836,12.995419
58754,58754,88.8875,72.825,23.120419,12.372501
128716,128716,59.7,57.05,20.195835,10.172085
146815,146815,79.4625,21.291666,20.097084,8.590835
515,515,74.95,53.020832,21.252083,12.012918
94634,94634,100.8375,85.995834,22.595419,12.558335
110828,110828,57.875,50.458332,19.245003,10.200835
62920,62920,53.904167,30.6,22.157919,8.945002
147433,147433,74.995834,53.404167,23.620836,12.995419
5560,5560,73.5625,45.916668,19.914585,10.4312525
133524,133524,74.995834,53.404167,23.620836,12.995419
40505,40505,106.441666,115.870834,21.371252,10.838335
127385,127385,74.995834,53.404167,23.620836,12.995419
13241,13241,81.35833,22.904167,20.009584,8.563334
143409,143409,66.066666,42.433334,20.77125,11.595001
7032,7032,52.8875,32.654167,22.40292,9.343335
11544,11544,90.77917,75.104164,23.066668,12.8358345
119699,119699,81.15833,85.325,23.75542,13.087919
70688,70688,86.28333,124.38333,26.048336,13.902501
79471,79471,110.754166,116.625,24.35625,15.062919
39036,39036,45.3875,13.6875,19.15042,10.437918
54570,54570,79.7125,77.066666,24.563753,11.990003
142695,142695,31.3,5.008333,22.152086,8.322501
68321,68321,90.8125,126.09167,22.168753,13.106669
103722,103722,33.408333,8.054167,21.345419,11.323751
9792,9792,55.4125,59.841667,24.416668,13.272084
139132,139132,59.575,55.041668,19.119585,10.257918
130645,130645,105.4625,119.8375,24.240417,13.016252
103286,103286,42.020832,19.158333,20.268755,7.5908346
106184,106184,74.95,53.020832,21.252083,12.012918
85960,85960,56.208332,19.625,21.394167,7.8975015
13801,13801,95.42917,84.475,23.120003,13.884584
65987,65987,113.98333,115.65,24.560835,14.281252
5874,5874,58.825,51.3375,17.914585,6.717918
71166,71166,35.220833,7.991667,22.505001,9.820002
87152,87152,66.75,43.4625,23.803337,11.895418
59112,59112,88.0,110.645836,23.56792,12.978334
124427,124427,64.95,24.625,23.059168,10.438751
15268,15268,75.933334,43.158333,23.34792,10.196668
30527,30527,42.9125,11.158334,19.319584,10.470836
16017,16017,58.445835,26.2125,20.364168,9.213334
77802,77802,51.454166,15.329166,23.878752,8.560001
3332,3332,81.85,78.441666,18.710836,7.507501
36821,36821,63.35,27.866667,24.516668,11.233752
108049,108049,74.05,40.7,23.449167,11.532501
115015,115015,38.958332,6.820833,21.64167,8.825834
40611,40611,88.64167,75.854164,25.8325,15.555835
19780,19780,92.4125,84.32083,22.891668,13.819168
2190,2190,25.6875,0.9,23.201668,10.290003
21514,21514,82.28333,108.645836,19.252083,8.742501
143973,143973,63.670834,36.2625,23.912085,11.468335
34061,34061,53.795834,49.404167,24.751253,12.317919
80389,80389,75.63333,85.82083,20.008333,8.387501
121197,121197,56.579166,21.3625,26.93167,12.947501
117783,117783,39.875,4.85,19.931252,9.767501
100034,100034,68.70417,49.795834,23.4875,12.169584
36040,36040,88.73333,97.54583,22.749584,12.572084
109199,109199,72.65417,91.09583,34.34625,19.49792
134892,134892,93.6875,77.5375,22.940002,12.382502
77095,77095,90.60833,87.46667,22.710419,13.206251
90889,90889,75.53333,54.1,22.784584,10.818335
141562,141562,90.729164,117.50833,22.24792,13.136669
36561,36561,90.3875,58.9,20.571253,11.195418
90128,90128,66.34167,44.458332,18.916666,7.7062516
82701,82701,83.40417,47.070835,22.76792,9.972085
81826,81826,31.4625,8.941667,22.020002,8.307501
55294,55294,73.575,71.941666,23.266253,11.311667
73359,73359,42.783333,19.508333,19.511251,8.583335
4089,4089,63.45,66.6,19.625834,7.4487514
117707,117707,66.316666,34.1125,18.325418,6.0500016
91942,91942,74.995834,53.404167,23.620836,12.995419
120591,120591,109.09167,159.57083,19.398752,8.792918
106298,106298,95.729164,83.4125,23.137085,13.381669
55365,55365,43.766666,13.170834,19.842085,8.973334
124760,124760,86.270836,61.6125,22.626253,10.321252
137222,137222,75.245834,65.7,22.889585,12.040003
94891,94891,102.35833,113.245834,22.049585,11.845836
48546,48546,75.933334,43.158333,23.34792,10.196668
45905,45905,69.20417,49.9,17.758753,6.3212514
40504,40504,51.454166,15.329166,23.878752,8.560001
92930,92930,90.77917,75.104164,23.066668,12.8358345
137266,137266,74.995834,53.404167,23.620836,12.995419
65674,65674,113.98333,115.65,24.560835,14.281252
127451,127451,92.4125,84.32083,22.891668,13.819168
16208,16208,114.5375,140.84166,24.230001,13.528335
81694,81694,71.183334,47.033333,26.347502,13.813752
104413,104413,60.866665,20.5375,21.392086,9.3166685
119446,119446,55.208332,43.654167,20.89875,8.194585
122764,122764,100.933334,84.5375,22.880419,13.026669
147246,147246,74.995834,53.404167,23.620836,12.995419
128115,128115,120.2375,162.7375,11.820834,1.5787508
37504,37504,89.0,71.99167,22.870419,12.042502
69359,69359,71.92917,70.09583,18.513334,7.037501
64676,64676,47.104168,21.5375,21.275002,8.633752
136394,136394,81.59167,154.72917,21.313335,11.320835
15075,15075,55.7125,46.0125,18.172918,7.0283346
33118,33118,88.90417,78.675,23.24292,13.779169
104301,104301,40.125,12.754167,22.538334,11.488751
62961,62961,93.6875,77.5375,22.940002,12.382502
142302,142302,93.42917,71.479164,22.954586,12.212919
76070,76070,71.958336,42.075,25.914171,13.451669
90674,90674,74.995834,53.404167,23.620836,12.995419
2880,2880,91.82917,111.8,24.489168,12.625002
69324,69324,65.15833,20.3125,20.447502,9.092502
101200,101200,69.59167,53.408333,21.567501,9.076251
147102,147102,95.42083,133.0875,25.115002,12.765835
39767,39767,51.5,32.904167,22.484587,9.400001
63655,63655,127.77917,214.21666,33.24375,21.229586
27934,27934,78.05417,61.1625,19.969584,7.5283346
31360,31360,74.95,53.020832,21.252083,12.012918
85543,85543,73.99167,50.85,21.26167,11.481669
45690,45690,65.59583,28.145834,24.180002,11.364168
44319,44319,126.20417,127.7625,24.582502,14.236253
56724,56724,55.4125,59.841667,24.416668,13.272084
98991,98991,56.820835,25.345833,24.919168,11.607919
140262,140262,88.36667,75.933334,18.48625,7.3858347
136976,136976,100.083336,85.9375,23.09917,13.542919
82227,82227,111.04583,129.46666,24.102085,13.219585
76831,76831,94.675,72.066666,23.109587,12.693335
30877,30877,35.75,9.2375,22.546667,9.398751
21947,21947,62.141666,55.316666,20.125834,8.919584
51971,51971,59.2125,55.279167,19.29167,10.197084
102501,102501,51.283333,30.995832,22.452503,9.330418
28762,28762,85.85,126.458336,19.755835,8.480835
54385,54385,54.008335,56.3375,24.795002,12.897919
3741,3741,55.4125,59.841667,24.416668,13.272084
119984,119984,74.9875,48.858334,23.590837,12.154169
34182,34182,56.2875,33.629166,21.937084,8.931251
94242,94242,98.6375,85.57917,22.975834,13.553335
9221,9221,88.73333,97.54583,22.749584,12.572084
92238,92238,90.77917,75.104164,23.066668,12.8358345
79605,79605,94.45417,110.35833,21.238752,10.5250025
143458,143458,95.6,135.0625,23.632084,13.335419
147474,147474,74.995834,53.404167,23.620836,12.995419
110908,110908,75.0875,109.8,19.290003,9.453335
16792,16792,93.6875,77.5375,22.940002,12.382502
23702,23702,55.870834,25.8875,16.860834,7.648335
66416,66416,45.683334,12.966666,20.548336,7.016251
94831,94831,74.95,53.020832,21.252083,12.012918
